RobotType_StartTrace,7022,Method
PumpType_SetSpeed,7023,Method
Athena_CR3_StartTrace,7024,Method
Athena_IF2451_GetCurDistance,7028,Method
MeanDistance_StopCapture,7029,Method
MeanDistance_GetCurDistance,7030,Method
CamType_StopCapture,7031,Method
CamType_SetExposure,7032,Method
Athena_IF2451_StartCapture,7033,Method
Athena_IF2451_StopCapture,7034,Method
Athena_OpticalModel_Goto,7035,Method
Athena_OpticalModel_Reset,7036,Method
CentrifugeType_CtrlLid,7037,Method
Athena_OpticalModel_Jog,7038,Method
Athena_OpticalModel_RunScript,7039,Method
Athena_OpticalModel_SetZero,7040,Method
Athena_Tecan_GotoAbs,7041,Method
Athena_Tecan_SetSpeed,7042,Method
Athena_OpticalModel_IOUint_ReadIO,7043,Method
Athena_OpticalModel_IOUint_SetIO,7044,Method
NAEbot_DualTip_GotoAbs,7047,Method
NAEbot_DualTip_SetSpeed,7048,Method
NAEbot_LinearModel_Goto,7049,Method
NAEbot_centrifuge_CtrlLid,7050,Method
NAEbot_LinearModel_Jog,7051,Method
NAEbot_LinearModel_Reset,7052,Method
NAEbot_LinearModel_RunScript,7053,Method
NAEbot_LinearModel_SetZero,7054,Method
NAEbot_Oscillate_Start,7055,Method
NAEbot_Oscillate_Stop,7056,Method
NAEbot_PMT_GetPmtValue,7057,Method
NAEbot_PMT_StartCapture,7058,Method
NAEbot_PMT_StopCapture,7059,Method
NAEbot_VibrateHeat_Start,7060,Method
NAEbot_VibrateHeat_Stop,7061,Method
NAEbot_LinearModel_IOUint_ReadIO,7062,Method
NAEbot_LinearModel_IOUint_SetIO,7063,Method
Athena_Balser_SetExposure,7064,Method
Athena_Balser_SetMode,7065,Method
Athena_Balser_StartCapture,7066,Method
Athena_Balser_StopCapture,7067,Method
NAEbot_centrifuge_StartCentrifuge,7068,Method
NAEbot_centrifuge_StopCentrifuge,7069,Method
PlungerpType_SetSpeed,7070,Method
PlungerpType_SetStartSpeed,7071,Method
PlungerpType_SetSlope,7072,Method
PlungerpType_SetCompensation,7073,Method
PlungerpType_RelativePump,7074,Method
PlungerpType_RelativeDischarge,7075,Method
PlungerpType_CheckError,7076,Method
PlungerpType_EjectTip,7077,Method
PlungerpType_GoAbs,7078,Method
Athena_AutoPlungerp_CheckError,7079,Method
Athena_AutoPlungerp_EjectTip,7080,Method
Athena_AutoPlungerp_GoAbs,7081,Method
Athena_AutoPlungerp_RelativeDischarge,7082,Method
Athena_AutoPlungerp_RelativePump,7083,Method
Athena_AutoPlungerp_SetSlope,7084,Method
Athena_AutoPlungerp_SetCompensation,7085,Method
Athena_AutoPlungerp_SetSpeed,7086,Method
Athena_AutoPlungerp_SetStartSpeed,7087,Method
RobotType_MoveL,7088,Method
RobotType_MoveJ,7089,Method
Athena_DualModel_Goto,7097,Method
Athena_DualModel_Jog,7098,Method
Athena_DualModel_Reset,7099,Method
Athena_DualModel_SetZero,7100,Method
Athena_DualModel_RunScript,7101,Method
Athena_DualModel_IOUint_ReadIO,7102,Method
Athena_DualModel_IOUint_SetIO,7103,Method
RobotType_Connect,7104,Method
Athena_CR3_Connect,7106,Method
Athena_CR3_MoveJ,7107,Method
Athena_CR3_MoveL,7108,Method
RobotType_MoveJ2,7109,Method
Athena_CR3_MoveJ2,7110,Method
